wave	wave_name	coq_code	issue_date	batch	pp_batch	strain	version	supersedes_qccoa	supersedes_coq	tranche	spec_code	param_no	parameter	criterion	state	value	source	cert_code	route
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0014	2026-03-04	SJ102501		Sleepy Joe	1			—		9b	TYMC	≤ 10^4 CFU/g	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0014	2026-03-04	SJ102501		Sleepy Joe	1			—		9c	Bile-tolerant gram-neg.	≤ 10^4 CFU/g	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0014	2026-03-04	SJ102501		Sleepy Joe	1			—		9d	Salmonella	Absence / 25 g	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0014	2026-03-04	SJ102501		Sleepy Joe	1			—		9e	Escherichia coli	Absence / 1 g	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0014	2026-03-04	SJ102501		Sleepy Joe	1			—		10a	Aflatoxin B1	≤ 2 µg/kg	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0014	2026-03-04	SJ102501		Sleepy Joe	1			—		10b	Aflatoxins ∑ (B1+B2+G1+G2)	≤ 4 µg/kg	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0014	2026-03-04	SJ102501		Sleepy Joe	1			—		10c	Ochratoxin A	≤ 20 µg/kg	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0014	2026-03-04	SJ102501		Sleepy Joe	1			—		11a	Lead (Pb)	≤ 0.5 mg/kg	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0014	2026-03-04	SJ102501		Sleepy Joe	1			—		11b	Cadmium (Cd)	≤ 0.3 mg/kg	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0014	2026-03-04	SJ102501		Sleepy Joe	1			—		11c	Arsenic (As)	≤ 0.2 mg/kg	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0014	2026-03-04	SJ102501		Sleepy Joe	1			—		11d	Mercury (Hg)	≤ 0.1 mg/kg	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0014	2026-03-04	SJ102501		Sleepy Joe	1			—		12	Pesticide Residues	≤ LOQ per 2.8.13	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0015	2026-03-05	PM112501	P060232	Permanent Marker	1			T2	QCSP_001_PM-II_v.01	1	Identification A, Appearance	Conforms to monograph	MISSING				iCoA
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0015	2026-03-05	PM112501	P060232	Permanent Marker	1			T2	QCSP_001_PM-II_v.01	2	Identification B	Conforms to monograph	MISSING				iCoA
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0015	2026-03-05	PM112501	P060232	Permanent Marker	1			T2	QCSP_001_PM-II_v.01	3	Identification C	Conforms to monograph	MISSING				iCoA?
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0015	2026-03-05	PM112501	P060232	Permanent Marker	1			T2	QCSP_001_PM-II_v.01	4	Assay — Total Δ9-THC	9.00 - 10.99 %	OUTSOURCED	13.33 %	UKIM_CNP	ППК26030	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0015	2026-03-05	PM112501	P060232	Permanent Marker	1			T2	QCSP_001_PM-II_v.01	5	Assay — Total CBD	≤ 1.0 %, w/w	OUTSOURCED	0.03 %	UKIM_CNP	ППК26030	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0015	2026-03-05	PM112501	P060232	Permanent Marker	1			T2	QCSP_001_PM-II_v.01	6	Total CBN	≤ 1.0 %, w/w	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0015	2026-03-05	PM112501	P060232	Permanent Marker	1			T2	QCSP_001_PM-II_v.01	7	Foreign Matter	≤ 2.0 % / 25–50 g	MISSING				iCoA
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0015	2026-03-05	PM112501	P060232	Permanent Marker	1			T2	QCSP_001_PM-II_v.01	8	Loss on Drying	≤ 12.0 %	OUTSOURCED	8.61 %	UKIM_CNP	ППК26030	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0015	2026-03-05	PM112501	P060232	Permanent Marker	1			T2	QCSP_001_PM-II_v.01	9a	TAMC	≤ 10^5 CFU/g	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0015	2026-03-05	PM112501	P060232	Permanent Marker	1			T2	QCSP_001_PM-II_v.01	9b	TYMC	≤ 10^4 CFU/g	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0015	2026-03-05	PM112501	P060232	Permanent Marker	1			T2	QCSP_001_PM-II_v.01	9c	Bile-tolerant gram-neg.	≤ 10^4 CFU/g	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0015	2026-03-05	PM112501	P060232	Permanent Marker	1			T2	QCSP_001_PM-II_v.01	9d	Salmonella	Absence / 25 g	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0015	2026-03-05	PM112501	P060232	Permanent Marker	1			T2	QCSP_001_PM-II_v.01	9e	Escherichia coli	Absence / 1 g	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0015	2026-03-05	PM112501	P060232	Permanent Marker	1			T2	QCSP_001_PM-II_v.01	10a	Aflatoxin B1	≤ 2 µg/kg	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0015	2026-03-05	PM112501	P060232	Permanent Marker	1			T2	QCSP_001_PM-II_v.01	10b	Aflatoxins ∑ (B1+B2+G1+G2)	≤ 4 µg/kg	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0015	2026-03-05	PM112501	P060232	Permanent Marker	1			T2	QCSP_001_PM-II_v.01	10c	Ochratoxin A	≤ 20 µg/kg	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0015	2026-03-05	PM112501	P060232	Permanent Marker	1			T2	QCSP_001_PM-II_v.01	11a	Lead (Pb)	≤ 0.5 mg/kg	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0015	2026-03-05	PM112501	P060232	Permanent Marker	1			T2	QCSP_001_PM-II_v.01	11b	Cadmium (Cd)	≤ 0.3 mg/kg	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0015	2026-03-05	PM112501	P060232	Permanent Marker	1			T2	QCSP_001_PM-II_v.01	11c	Arsenic (As)	≤ 0.2 mg/kg	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0015	2026-03-05	PM112501	P060232	Permanent Marker	1			T2	QCSP_001_PM-II_v.01	11d	Mercury (Hg)	≤ 0.1 mg/kg	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0015	2026-03-05	PM112501	P060232	Permanent Marker	1			T2	QCSP_001_PM-II_v.01	12	Pesticide Residues	≤ LOQ per 2.8.13	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0018	2026-04-09	J31112501		Jokerz 31	1			—		1	Identification A, Appearance	Conforms to monograph	HELD				ruling
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0018	2026-04-09	J31112501		Jokerz 31	1			—		2	Identification B	Conforms to monograph	HELD				ruling
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0018	2026-04-09	J31112501		Jokerz 31	1			—		3	Identification C	Conforms to monograph	MISSING				iCoA?
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0018	2026-04-09	J31112501		Jokerz 31	1			—		4	Assay — Total Δ9-THC	NO MASTER ROW - criterion unknown	OUTSOURCED	20.21	FARMAHEM	100-1-К/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0018	2026-04-09	J31112501		Jokerz 31	1			—		5	Assay — Total CBD	≤ 1.0 %, w/w	OUTSOURCED	<LOQ	FARMAHEM	100-1-К/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0018	2026-04-09	J31112501		Jokerz 31	1			—		6	Total CBN	≤ 1.0 %, w/w	OUTSOURCED	<LOQ	FARMAHEM	100-1-К/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0018	2026-04-09	J31112501		Jokerz 31	1			—		7	Foreign Matter	≤ 2.0 % / 25–50 g	MISSING				iCoA
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0018	2026-04-09	J31112501		Jokerz 31	1			—		8	Loss on Drying	≤ 12.0 %	OUTSOURCED	7,6	FARMAHEM	100-1-ГС/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0018	2026-04-09	J31112501		Jokerz 31	1			—		9a	TAMC	≤ 10^5 CFU/g	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0018	2026-04-09	J31112501		Jokerz 31	1			—		9b	TYMC	≤ 10^4 CFU/g	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0018	2026-04-09	J31112501		Jokerz 31	1			—		9c	Bile-tolerant gram-neg.	≤ 10^4 CFU/g	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0018	2026-04-09	J31112501		Jokerz 31	1			—		9d	Salmonella	Absence / 25 g	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0018	2026-04-09	J31112501		Jokerz 31	1			—		9e	Escherichia coli	Absence / 1 g	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0018	2026-04-09	J31112501		Jokerz 31	1			—		10a	Aflatoxin B1	≤ 2 µg/kg	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0018	2026-04-09	J31112501		Jokerz 31	1			—		10b	Aflatoxins ∑ (B1+B2+G1+G2)	≤ 4 µg/kg	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0018	2026-04-09	J31112501		Jokerz 31	1			—		10c	Ochratoxin A	≤ 20 µg/kg	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0018	2026-04-09	J31112501		Jokerz 31	1			—		11a	Lead (Pb)	≤ 0.5 mg/kg	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0018	2026-04-09	J31112501		Jokerz 31	1			—		11b	Cadmium (Cd)	≤ 0.3 mg/kg	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0018	2026-04-09	J31112501		Jokerz 31	1			—		11c	Arsenic (As)	≤ 0.2 mg/kg	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0018	2026-04-09	J31112501		Jokerz 31	1			—		11d	Mercury (Hg)	≤ 0.1 mg/kg	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0018	2026-04-09	J31112501		Jokerz 31	1			—		12	Pesticide Residues	≤ LOQ per 2.8.13	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0019	2026-04-23	OPM122501	P060242	Orange Punch Mimosa	1			T1	QCSP_001_OPM-V_v.01	1	Identification A, Appearance	Conforms to monograph	MISSING				iCoA
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0019	2026-04-23	OPM122501	P060242	Orange Punch Mimosa	1			T1	QCSP_001_OPM-V_v.01	2	Identification B	Conforms to monograph	MISSING				iCoA
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0019	2026-04-23	OPM122501	P060242	Orange Punch Mimosa	1			T1	QCSP_001_OPM-V_v.01	3	Identification C	Conforms to monograph	MISSING				iCoA?
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0019	2026-04-23	OPM122501	P060242	Orange Punch Mimosa	1			T1	QCSP_001_OPM-V_v.01	4	Assay — Total Δ9-THC	7.20 - 8.79 %	OUTSOURCED	8.09	FARMAHEM	100-4-К/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0019	2026-04-23	OPM122501	P060242	Orange Punch Mimosa	1			T1	QCSP_001_OPM-V_v.01	5	Assay — Total CBD	≤ 1.0 %, w/w	OUTSOURCED	<LOQ	FARMAHEM	100-4-К/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0019	2026-04-23	OPM122501	P060242	Orange Punch Mimosa	1			T1	QCSP_001_OPM-V_v.01	6	Total CBN	≤ 1.0 %, w/w	OUTSOURCED	<LOQ	FARMAHEM	100-4-К/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0019	2026-04-23	OPM122501	P060242	Orange Punch Mimosa	1			T1	QCSP_001_OPM-V_v.01	7	Foreign Matter	≤ 2.0 % / 25–50 g	MISSING				iCoA
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0019	2026-04-23	OPM122501	P060242	Orange Punch Mimosa	1			T1	QCSP_001_OPM-V_v.01	8	Loss on Drying	≤ 12.0 %	OUTSOURCED	6,6	FARMAHEM	100-4-ГС/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0019	2026-04-23	OPM122501	P060242	Orange Punch Mimosa	1			T1	QCSP_001_OPM-V_v.01	9a	TAMC	≤ 10^5 CFU/g	OUTSOURCED	120 CFU/g	IJZ	229/0392/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0019	2026-04-23	OPM122501	P060242	Orange Punch Mimosa	1			T1	QCSP_001_OPM-V_v.01	9b	TYMC	≤ 10^4 CFU/g	OUTSOURCED	100 CFU/g	IJZ	229/0392/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0019	2026-04-23	OPM122501	P060242	Orange Punch Mimosa	1			T1	QCSP_001_OPM-V_v.01	9c	Bile-tolerant gram-neg.	≤ 10^4 CFU/g	OUTSOURCED	< 10 CFU/g	IJZ	229/0392/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0019	2026-04-23	OPM122501	P060242	Orange Punch Mimosa	1			T1	QCSP_001_OPM-V_v.01	9d	Salmonella	Absence / 25 g	OUTSOURCED	Одговара	IJZ	229/0392/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0019	2026-04-23	OPM122501	P060242	Orange Punch Mimosa	1			T1	QCSP_001_OPM-V_v.01	9e	Escherichia coli	Absence / 1 g	OUTSOURCED	Одговара	IJZ	229/0392/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0019	2026-04-23	OPM122501	P060242	Orange Punch Mimosa	1			T1	QCSP_001_OPM-V_v.01	10a	Aflatoxin B1	≤ 2 µg/kg	NOT TESTED				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0019	2026-04-23	OPM122501	P060242	Orange Punch Mimosa	1			T1	QCSP_001_OPM-V_v.01	10b	Aflatoxins ∑ (B1+B2+G1+G2)	≤ 4 µg/kg	OUTSOURCED	2,2	IJZ	1627/2026	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0019	2026-04-23	OPM122501	P060242	Orange Punch Mimosa	1			T1	QCSP_001_OPM-V_v.01	10c	Ochratoxin A	≤ 20 µg/kg	NOT TESTED				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0019	2026-04-23	OPM122501	P060242	Orange Punch Mimosa	1			T1	QCSP_001_OPM-V_v.01	11a	Lead (Pb)	≤ 0.5 mg/kg	OUTSOURCED	0,049	IJZ	1627/2026	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0019	2026-04-23	OPM122501	P060242	Orange Punch Mimosa	1			T1	QCSP_001_OPM-V_v.01	11b	Cadmium (Cd)	≤ 0.3 mg/kg	OUTSOURCED	0,165	IJZ	1627/2026	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0019	2026-04-23	OPM122501	P060242	Orange Punch Mimosa	1			T1	QCSP_001_OPM-V_v.01	11c	Arsenic (As)	≤ 0.2 mg/kg	OUTSOURCED	н.д.	IJZ	1627/2026	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0019	2026-04-23	OPM122501	P060242	Orange Punch Mimosa	1			T1	QCSP_001_OPM-V_v.01	11d	Mercury (Hg)	≤ 0.1 mg/kg	OUTSOURCED	н.д.	IJZ	1627/2026	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0019	2026-04-23	OPM122501	P060242	Orange Punch Mimosa	1			T1	QCSP_001_OPM-V_v.01	12	Pesticide Residues	≤ LOQ per МКС EN 15662	OUTSOURCED	≤ LOQ (all 25 compounds)	IJZ	1627/2026	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0020	2026-04-29	CC112501		Cash Cow	1			—		1	Identification A, Appearance	Conforms to monograph	MISSING				iCoA
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0020	2026-04-29	CC112501		Cash Cow	1			—		2	Identification B	Conforms to monograph	MISSING				iCoA
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0020	2026-04-29	CC112501		Cash Cow	1			—		3	Identification C	Conforms to monograph	MISSING				iCoA?
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0020	2026-04-29	CC112501		Cash Cow	1			—		4	Assay — Total Δ9-THC	NO MASTER ROW - criterion unknown	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0020	2026-04-29	CC112501		Cash Cow	1			—		5	Assay — Total CBD	≤ 1.0 %, w/w	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0020	2026-04-29	CC112501		Cash Cow	1			—		6	Total CBN	≤ 1.0 %, w/w	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0020	2026-04-29	CC112501		Cash Cow	1			—		7	Foreign Matter	≤ 2.0 % / 25–50 g	MISSING				iCoA
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0020	2026-04-29	CC112501		Cash Cow	1			—		8	Loss on Drying	≤ 12.0 %	MISSING				iCoA
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0020	2026-04-29	CC112501		Cash Cow	1			—		9a	TAMC	≤ 10^5 CFU/g	OUTSOURCED	3,8 x 10³ CFU/g	IJZ	311/0555/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0020	2026-04-29	CC112501		Cash Cow	1			—		9b	TYMC	≤ 10^4 CFU/g	OUTSOURCED	2,7 x 10³ CFU/g	IJZ	311/0555/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0020	2026-04-29	CC112501		Cash Cow	1			—		9c	Bile-tolerant gram-neg.	≤ 10^4 CFU/g	OUTSOURCED	<10³ и >10² CFU/g	IJZ	311/0555/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0020	2026-04-29	CC112501		Cash Cow	1			—		9d	Salmonella	Absence / 25 g	OUTSOURCED	отсуства/25	IJZ	311/0555/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0020	2026-04-29	CC112501		Cash Cow	1			—		9e	Escherichia coli	Absence / 1 g	OUTSOURCED	отсуства/g	IJZ	311/0555/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0020	2026-04-29	CC112501		Cash Cow	1			—		10a	Aflatoxin B1	≤ 2 µg/kg	NOT TESTED				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0020	2026-04-29	CC112501		Cash Cow	1			—		10b	Aflatoxins ∑ (B1+B2+G1+G2)	≤ 4 µg/kg	OUTSOURCED	< 2	IJZ	2359/2026	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0020	2026-04-29	CC112501		Cash Cow	1			—		10c	Ochratoxin A	≤ 20 µg/kg	NOT TESTED				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0020	2026-04-29	CC112501		Cash Cow	1			—		11a	Lead (Pb)	≤ 0.5 mg/kg	OUTSOURCED	0,0289	IJZ	2359/2026	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0020	2026-04-29	CC112501		Cash Cow	1			—		11b	Cadmium (Cd)	≤ 0.3 mg/kg	OUTSOURCED	0,0119	IJZ	2359/2026	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0020	2026-04-29	CC112501		Cash Cow	1			—		11c	Arsenic (As)	≤ 0.2 mg/kg	OUTSOURCED	0,016	IJZ	2359/2026	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0020	2026-04-29	CC112501		Cash Cow	1			—		11d	Mercury (Hg)	≤ 0.1 mg/kg	OUTSOURCED	0,0102	IJZ	2359/2026	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0020	2026-04-29	CC112501		Cash Cow	1			—		12	Pesticide Residues	≤ LOQ per МКС EN 15662	OUTSOURCED	≤ LOQ (all 29 compounds)	IJZ	2359/2026	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0021	2026-04-29	FB112501		Fat Bastard	1			—		1	Identification A, Appearance	Conforms to monograph	MISSING				iCoA
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0021	2026-04-29	FB112501		Fat Bastard	1			—		2	Identification B	Conforms to monograph	MISSING				iCoA
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0021	2026-04-29	FB112501		Fat Bastard	1			—		3	Identification C	Conforms to monograph	MISSING				iCoA?
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0021	2026-04-29	FB112501		Fat Bastard	1			—		4	Assay — Total Δ9-THC	NO MASTER ROW - criterion unknown	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0021	2026-04-29	FB112501		Fat Bastard	1			—		5	Assay — Total CBD	≤ 1.0 %, w/w	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0021	2026-04-29	FB112501		Fat Bastard	1			—		6	Total CBN	≤ 1.0 %, w/w	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0021	2026-04-29	FB112501		Fat Bastard	1			—		7	Foreign Matter	≤ 2.0 % / 25–50 g	MISSING				iCoA
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0021	2026-04-29	FB112501		Fat Bastard	1			—		8	Loss on Drying	≤ 12.0 %	MISSING				iCoA
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0021	2026-04-29	FB112501		Fat Bastard	1			—		9a	TAMC	≤ 10^5 CFU/g	OUTSOURCED	3,9 x 10³ CFU/g	IJZ	312/0556/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0021	2026-04-29	FB112501		Fat Bastard	1			—		9b	TYMC	≤ 10^4 CFU/g	OUTSOURCED	2,4 x 10³ CFU/g	IJZ	312/0556/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0021	2026-04-29	FB112501		Fat Bastard	1			—		9c	Bile-tolerant gram-neg.	≤ 10^4 CFU/g	OUTSOURCED	< 10 CFU/g	IJZ	312/0556/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0021	2026-04-29	FB112501		Fat Bastard	1			—		9d	Salmonella	Absence / 25 g	OUTSOURCED	отсутна/25	IJZ	312/0556/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0021	2026-04-29	FB112501		Fat Bastard	1			—		9e	Escherichia coli	Absence / 1 g	OUTSOURCED	отсутна/g	IJZ	312/0556/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0021	2026-04-29	FB112501		Fat Bastard	1			—		10a	Aflatoxin B1	≤ 2 µg/kg	NOT TESTED				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0021	2026-04-29	FB112501		Fat Bastard	1			—		10b	Aflatoxins ∑ (B1+B2+G1+G2)	≤ 4 µg/kg	OUTSOURCED	< 2	IJZ	2357/2026	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0021	2026-04-29	FB112501		Fat Bastard	1			—		10c	Ochratoxin A	≤ 20 µg/kg	NOT TESTED				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0021	2026-04-29	FB112501		Fat Bastard	1			—		11a	Lead (Pb)	≤ 0.5 mg/kg	OUTSOURCED	0,0215	IJZ	2357/2026	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0021	2026-04-29	FB112501		Fat Bastard	1			—		11b	Cadmium (Cd)	≤ 0.3 mg/kg	OUTSOURCED	0,0108	IJZ	2357/2026	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0021	2026-04-29	FB112501		Fat Bastard	1			—		11c	Arsenic (As)	≤ 0.2 mg/kg	OUTSOURCED	0,0199	IJZ	2357/2026	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0021	2026-04-29	FB112501		Fat Bastard	1			—		11d	Mercury (Hg)	≤ 0.1 mg/kg	OUTSOURCED	0,0078	IJZ	2357/2026	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0021	2026-04-29	FB112501		Fat Bastard	1			—		12	Pesticide Residues	≤ LOQ per МКС EN 15662	OUTSOURCED	≤ LOQ (all 29 compounds)	IJZ	2357/2026	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0022	2026-05-11	FB012601_1	P060322	Fat Bastard	1			T2	QCSP_001_FB-I_v.01	1	Identification A, Appearance	Conforms to monograph	MISSING				iCoA
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0022	2026-05-11	FB012601_1	P060322	Fat Bastard	1			T2	QCSP_001_FB-I_v.01	2	Identification B	Conforms to monograph	MISSING				iCoA
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0022	2026-05-11	FB012601_1	P060322	Fat Bastard	1			T2	QCSP_001_FB-I_v.01	3	Identification C	Conforms to monograph	MISSING				iCoA?
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0022	2026-05-11	FB012601_1	P060322	Fat Bastard	1			T2	QCSP_001_FB-I_v.01	4	Assay — Total Δ9-THC	16.20 - 19.79 %	OUTSOURCED	14.68 %	UKIM_CNP	ППК26067	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0022	2026-05-11	FB012601_1	P060322	Fat Bastard	1			T2	QCSP_001_FB-I_v.01	5	Assay — Total CBD	≤ 1.0 %, w/w	OUTSOURCED	0.04 %	UKIM_CNP	ППК26067	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0022	2026-05-11	FB012601_1	P060322	Fat Bastard	1			T2	QCSP_001_FB-I_v.01	6	Total CBN	≤ 1.0 %, w/w	MISSING				OUTSOURCE
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0022	2026-05-11	FB012601_1	P060322	Fat Bastard	1			T2	QCSP_001_FB-I_v.01	7	Foreign Matter	≤ 2.0 % / 25–50 g	MISSING				iCoA
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0022	2026-05-11	FB012601_1	P060322	Fat Bastard	1			T2	QCSP_001_FB-I_v.01	8	Loss on Drying	≤ 12.0 %	OUTSOURCED	7.67 %	UKIM_CNP	ППК26067	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0022	2026-05-11	FB012601_1	P060322	Fat Bastard	1			T2	QCSP_001_FB-I_v.01	9a	TAMC	≤ 10^5 CFU/g	OUTSOURCED	2 x 10³ CFU/g	IJZ	308/0552/26	
2	First-issue CoQ, remaining batches	CoQ-PP-2026-0022	2026-05-11	FB012601_1	P060322	Fat Bastard	1			T2	QCSP_001_FB-I_v.01	9b	TYMC	≤ 10^4 CFU/g	OUTSOURCED	2,1 x 10³ CFU/g	IJZ	308/0552/26	
