#	Production	Batch	P-Number	Strain	Spec document	Grade (v.02)	Product code	№	Specification parameter	Result	Unit	eCoA code	Issued	Lab	eCoA scan	Source parameter (as printed)
3	2024-08	GP0824_03	P050072	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	10.2	Mycotoxins — Total Aflatoxins (B1+B2+G1+G2)	<2	µg/kg	3178/2025	26.06.2025	IPH	https://drive.google.com/file/d/143EB2FA6gk-btkoAess_XHy8URb5KfrV/view	Total aflatoxins
3	2024-08	GP0824_03	P050072	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	10.3	Mycotoxins — Ochratoxin A	Missing / not tested	—	—	—	—		—
3	2024-08	GP0824_03	P050072	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	11.1	Heavy Metals — Lead (Pb)	N.D.	mg/kg	3178/2025	26.06.2025	IPH	https://drive.google.com/file/d/143EB2FA6gk-btkoAess_XHy8URb5KfrV/view	Lead
3	2024-08	GP0824_03	P050072	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	11.2	Heavy Metals — Cadmium (Cd)	N.D.	mg/kg	3178/2025	26.06.2025	IPH	https://drive.google.com/file/d/143EB2FA6gk-btkoAess_XHy8URb5KfrV/view	Cadmium
3	2024-08	GP0824_03	P050072	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	11.3	Heavy Metals — Arsenic (As)	0.119	mg/kg	3178/2025	26.06.2025	IPH	https://drive.google.com/file/d/143EB2FA6gk-btkoAess_XHy8URb5KfrV/view	Arsenic
3	2024-08	GP0824_03	P050072	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	11.4	Heavy Metals — Mercury (Hg)	N.D.	mg/kg	3178/2025	26.06.2025	IPH	https://drive.google.com/file/d/143EB2FA6gk-btkoAess_XHy8URb5KfrV/view	Mercury
3	2024-08	GP0824_03	P050072	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	12	Pesticide Residues — multi-residue panel	ND / <LOQ — no analyte detected (13 analytes)	—	3178/2025	26.06.2025	IPH	https://drive.google.com/file/d/143EB2FA6gk-btkoAess_XHy8URb5KfrV/view	multi-residue screen, per analyte
4	2024-08	MB0824_04	P050032	Motor Breath	QCSP 001_MB_v.02	Grade III	MB_THC17.5:CBD1	1	Macroscopic Identification (Test A)	Missing / not tested	—	—	—	—		—
4	2024-08	MB0824_04	P050032	Motor Breath	QCSP 001_MB_v.02	Grade III	MB_THC17.5:CBD1	2	Microscopic Identification (Test B)	Missing / not tested	—	—	—	—		—
4	2024-08	MB0824_04	P050032	Motor Breath	QCSP 001_MB_v.02	Grade III	MB_THC17.5:CBD1	3	HPTLC / Chromatographic Identification (Test C)	Missing / not tested	—	—	—	—		—
